X,Y,osm_id,name,barrier,highway,ref,address,is_in,place,man_made,other_tags
77.0984624,28.6051867,"7545203218",Bhagat Chandra Hospital,,,,,,,,"""addr:district""=>""South West Delhi"",""addr:full""=>""Geetanjali Park, Block RZ, West Sagarpur, Sagar Pur"",""addr:postcode""=>""110046"",""addr:state""=>""Delhi"",""amenity""=>""hospital"""
77.1804445,28.6766024,"7545203219",Aggarwal Nursing Home,,,,,,,,"""addr:district""=>""North West Delhi"",""addr:full""=>""B-1634, Shastri Nagar Road, Block E2, Shastri Nagar"",""addr:postcode""=>""110052"",""addr:state""=>""Delhi"",""amenity""=>""hospital"""
76.992631,28.610136,"7545203221",Rosewood Hospital,,,,,,,,"""addr:district""=>""South West Delhi"",""addr:full""=>""Plot No.5, JL BLOCK, Roshan Garden, Masudabad, Najafgarh"",""addr:postcode""=>""110043"",""addr:state""=>""Delhi"",""amenity""=>""hospital"""
77.121294,28.7375325,"7545203222",Jackson Hospital & Research Centre,,,,,,,,"""addr:district""=>""North Delhi"",""addr:full""=>""G-9/251-252, Opp. Jain Bharti Model School, G Block, Sector 16, Rohini"",""addr:postcode""=>""110089"",""addr:state""=>""Delhi"",""amenity""=>""hospital"""
77.0874447,28.614656,"7545203223",Orchid Hospital Maternity and Heart Centre,,,,,,,,"""addr:district""=>""South West Delhi"",""addr:full""=>""C-3/91-92, Major P Srikumar Marg, Block C3A, Block C3, Janakpuri"",""addr:postcode""=>""110058"",""addr:state""=>""Delhi"",""amenity""=>""hospital"""
77.0684856,28.6197885,"7545203224",Public Health Centre,,,,,,,,"""addr:district""=>""South West Delhi"",""addr:full""=>""Mahavir Enclave, D- 293, 55, Part III, Gali Number 21"",""addr:postcode""=>""110059"",""addr:state""=>""Delhi"",""amenity""=>""clinic"""
77.0965459,28.6992105,"7545203226",O.P. Memorial Hospital,,,,,,,,"""addr:district""=>""North West Delhi"",""addr:full""=>""Star School, 5, Sir Chotu Ram Marg, Opp Pole, Avantika, Sector 1, Rohini"",""addr:postcode""=>""110085"",""addr:state""=>""Delhi"",""amenity""=>""hospital"""
77.1473758,28.6908228,"7545203227",Sai Jeevan Dhara Child Care Center,,,,,,,,"""addr:district""=>""North West Delhi"",""addr:full""=>""Block J, Shakurpur Colony, Shakurpur"",""addr:postcode""=>""110034"",""addr:state""=>""Delhi"",""amenity""=>""clinic"""
77.0588261,28.6958743,"7545203229",Arogya Care,,,,,,,,"""addr:district""=>""North West Delhi"",""addr:full""=>""Niti Vihar, Mubarakhpur Main Road, Sultanpuri"",""addr:postcode""=>""110086"",""addr:state""=>""Delhi"",""amenity""=>""hospital"""
77.1789173,28.6739141,"7545203230",Ganpati clinic,,,,,,,,"""addr:district""=>""North West Delhi"",""addr:full""=>""Naag Mandir Road, Block B, Shastri Nagar"",""addr:postcode""=>""110052"",""addr:state""=>""Delhi"",""amenity""=>""clinic"""
77.071139,28.614442,"7545203231",Apaar Nursing Home,,,,,,,,"""addr:district""=>""South West Delhi"",""addr:full""=>""Ez a1, Adarsh Nagar, Bindapur Extn, Uttam Nagar"",""addr:postcode""=>""110059"",""addr:state""=>""Delhi"",""amenity""=>""hospital"""
77.0316366,28.6166831,"7545203232",Dwarka Hospital,,,,,,,,"""addr:district""=>""South West Delhi"",""addr:full""=>""B-92, Pipe Line, Patel Garden, Kakrola"",""addr:postcode""=>""110059"",""addr:state""=>""Delhi"",""amenity""=>""hospital"",""check_date""=>""2024-05-10"""
77.0128194,28.7353344,"7545203233",Savitri Hospital,,,,,,,,"""addr:district""=>""North West Delhi"",""addr:full""=>""Kanjhawala Road, Uday Vihar Colony, Karala"",""addr:postcode""=>""110081"",""addr:state""=>""Delhi"",""amenity""=>""hospital"""
77.1761804,28.6742139,"7545203234",Bawasher Hospital,,,,,,,,"""addr:district""=>""North West Delhi"",""addr:full""=>""L231, Near Madhur Milan, Shastri Nagar"",""addr:postcode""=>""110052"",""addr:state""=>""Delhi"",""amenity""=>""hospital"""
76.9876459,28.6132186,"7545203237",Kalyani Hospital,,,,,,,,"""addr:district""=>""South West Delhi"",""addr:full""=>""RZ-30A, Rati, Naya Bazar, Mansa Ram Park, Najafgarh"",""addr:postcode""=>""110043"",""addr:state""=>""Delhi"",""amenity""=>""hospital"""
76.987173,28.6058663,"7545203239",Janki Hospital,,,,,,,,"""addr:district""=>""South West Delhi"",""addr:full""=>""RZ89, Old Roashanpura, opp. Gurudwara, Gurugram Road, Najafgarh"",""addr:postcode""=>""110043"",""addr:state""=>""Delhi"",""amenity""=>""hospital"""
77.1748098,28.7221236,"7545203240",Dharmarth Hospital,,,,,,,,"""addr:district""=>""North Delhi"",""addr:full""=>""E-48, Shivaji Road, Adarsh Nagar Extension"",""addr:postcode""=>""110052"",""addr:state""=>""Delhi"",""amenity""=>""hospital"""
77.0857082,28.5870577,"7545203241",Angel Agastya Multi Speciality Hospital,,,,,,,,"""addr:district""=>""South West Delhi"",""addr:full""=>""Pillar No.39, RZ-14, 40, Palam Colony, Raj Nagar"",""addr:postcode""=>""110045"",""addr:state""=>""Delhi"",""amenity""=>""hospital"""
76.9861235,28.6085349,"7545203242",Jay Hospital,,,,,,,,"""addr:district""=>""South West Delhi"",""addr:full""=>""House no.68, Old Roshan Pura, Block E, New Roshanpura, Najafgarh"",""addr:postcode""=>""110043"",""addr:state""=>""Delhi"",""amenity""=>""hospital"""
77.0848898,28.5300327,"7545203244",Deepan Hospital,,,,,,,,"""addr:district""=>""South West Delhi"",""addr:full""=>""Khasra No:139/140, Najafgarh Road, Kapashera"",""addr:postcode""=>""110037"",""addr:state""=>""Delhi"",""amenity""=>""hospital"""
77.133406,28.730694,"7545203246",Sunrise Hospital,,,,,,,,"""addr:district""=>""North Delhi"",""addr:full""=>""8-B, Plot No, 1, B4 Road, Sector 15, Pocket 1, Rohini"",""addr:postcode""=>""110089"",""addr:state""=>""Delhi"",""amenity""=>""hospital"""
77.0291453,28.6194069,"7545203250",Dwarka New Born and Child Hospital,,,,,,,,"""addr:district""=>""South West Delhi"",""addr:full""=>""Metro Pillar Number 793, Vipin Garden, Dwarka"",""addr:postcode""=>""110078"",""addr:state""=>""Delhi"",""amenity""=>""hospital"""
77.1607971,28.6798077,"7545203251",Balaji Health centre,,,,,,,,"""addr:district""=>""North West Delhi"",""addr:full""=>""3661, 7, Ashram Road, Narang Colony, Tri Nagar"",""addr:postcode""=>""110035"",""addr:state""=>""Delhi"",""amenity""=>""clinic"""
77.0426925,28.5941071,"7545203252",Lifeline Hospital,,,,,,,,"""addr:district""=>""South West Delhi"",""addr:full""=>""42, Road Number 203, Parmanand Colony, Dwarka"",""addr:postcode""=>""110075"",""addr:state""=>""Delhi"",""amenity""=>""hospital"""
77.1853091,28.6992987,"7545203253",Sethi Nursing Home,,,,,,,,"""addr:district""=>""North Delhi"",""addr:full""=>""A 12, Derawal Nagar Main Road, Gujranwala Town"",""addr:postcode""=>""110009"",""addr:state""=>""Delhi"",""amenity""=>""clinic"""
77.0623437,28.6186477,"7545203254",Chander Leela Hospital,,,,,,,,"""addr:district""=>""South West Delhi"",""addr:full""=>""Vijay Vihar, Vani Vihar, New Uttam Nagar, Bindapur"",""addr:postcode""=>""110059"",""addr:state""=>""Delhi"",""amenity""=>""hospital"""
77.1398096,28.6900709,"7545203256",Delhi New born Centre,,,,,,,,"""addr:district""=>""North West Delhi"",""addr:full""=>""B1, Rohit Kunj, Sandesh Vihar, Pitam Pura"",""addr:postcode""=>""110034"",""addr:state""=>""Delhi"",""amenity""=>""clinic"""
77.0015182,28.6312194,"7545203257",Nirmala Hospital,,,,,,,,"""addr:district""=>""South West Delhi"",""addr:full""=>""Veer Bazar Road, Jai Vihar, Baprola"",""addr:postcode""=>""110043"",""addr:state""=>""Delhi"",""amenity""=>""hospital"""
77.053765,28.696354,"7545203258",Kukreja Hospital,,,,,,,,"""addr:district""=>""North West Delhi"",""addr:full""=>""Block R, Prem Nagar I"",""addr:postcode""=>""110086"",""addr:state""=>""Delhi"",""amenity""=>""hospital"""
77.0963422,28.6995752,"7545203260",New Rohini Hospital,,,,,,,,"""addr:district""=>""North West Delhi"",""addr:full""=>""156, Sector 1, Rohini, Avantika"",""addr:postcode""=>""110085"",""addr:state""=>""Delhi"",""amenity""=>""hospital"""
77.1574594,28.6910284,"7545203261",Rustagi ENT Clinic,,,,,,,,"""addr:district""=>""North West Delhi"",""addr:full""=>""C-7/147, Keshav Puram"",""addr:postcode""=>""110035"",""addr:state""=>""Delhi"",""amenity""=>""clinic"""
76.9874092,28.6052388,"7545203263",Sanjevani Hospital,,,,,,,,"""addr:district""=>""South West Delhi"",""addr:full""=>""Block E, New Roshanpura, Najafgarh"",""addr:postcode""=>""110043"",""addr:state""=>""Delhi"",""amenity""=>""hospital"",""healthcare""=>""hospital"""
77.0962764,28.6992877,"7545203265",Sanjeevan Surgical Centre,,,,,,,,"""addr:district""=>""North West Delhi"",""addr:full""=>""B-00 157, Avantika, Sector 1, Kanjhawala Road, Rohini"",""addr:postcode""=>""110085"",""addr:state""=>""Delhi"",""amenity""=>""hospital"""
77.15992,28.6882067,"7545203267",Gupta Eye & Gynae Clinic,,,,,,,,"""addr:district""=>""North West Delhi"",""addr:full""=>""B-4/156, Keshav Puram, Tri Nagar"",""addr:postcode""=>""110035"",""addr:state""=>""Delhi"",""amenity""=>""clinic"""
77.156688,28.691085,"7545203268",Delhi Eye Care Centre,,,,,,,,"""addr:district""=>""North West Delhi"",""addr:full""=>""c4/20, Pocket C7, Block C4, Keshav Puram, Tri Nagar"",""addr:postcode""=>""110035"",""addr:state""=>""Delhi"",""amenity""=>""clinic"""
77.1332663,28.731172,"7545203269",Nirvana Hospital,,,,,,,,"""addr:district""=>""North Delhi"",""addr:full""=>""C1, 10, Near Manav Chowk, Sector 15, Pocket 1, Sector 15C, Rohini"",""addr:postcode""=>""110089"",""addr:state""=>""Delhi"",""amenity""=>""hospital"""
77.0332843,28.4600912,"7558352956",district library gurgaon,,,,,,,,"""amenity""=>""library"",""opening_hours""=>""Sa-Th 10:00-17:00"""
77.311076,28.4722424,"7608911771",Arya Clinic,,,,,,,,"""addr:district""=>""Faridabad"",""addr:full""=>""Ashoka Enclave"",""addr:postcode""=>""121003"",""addr:state""=>""Haryana"",""amenity""=>""clinic"""
77.2983135,28.4656922,"7608911774",Rashi Clinic,,,,,,,,"""addr:district""=>""Faridabad"",""addr:full""=>""2166-A Block Gate No. 5, Greenfield Colony"",""addr:postcode""=>""121003"",""addr:state""=>""Haryana"",""amenity""=>""clinic"""
77.2990752,28.4585636,"7608911778",Purvansh Clinic,,,,,,,,"""addr:district""=>""Faridabad"",""addr:full""=>""Greenfield Colony Block B, Sector 43"",""addr:postcode""=>""121003"",""addr:state""=>""Haryana"",""amenity""=>""clinic"""
77.298696,28.467198,"7608911779",Mannat Multi Speciality Clinic,,,,,,,,"""addr:district""=>""Faridabad"",""addr:full""=>""A-2224, Basement Gate No. 5, 24, Greenfields, Sector 42"",""addr:postcode""=>""121003"",""addr:state""=>""Haryana"",""amenity""=>""clinic"""
77.2990522,28.4610623,"7608911784",The Brain Clinic,,,,,,,,"""addr:district""=>""Faridabad"",""addr:full""=>""B-262, Gf, No. 4, Greenfield Colony, Near Gate"",""addr:postcode""=>""121003"",""addr:state""=>""Haryana"",""amenity""=>""clinic"""
77.31148,28.469556,"7608911787",Swastik Physiotherapy Clinic,,,,,,,,"""addr:district""=>""Faridabad"",""addr:full""=>""304, Ashoka Enclave Main Road, Ashoka Enclave 3, Subash Nagar, Sector 35"",""addr:postcode""=>""121003"",""addr:state""=>""Haryana"",""amenity""=>""clinic"""
77.3073222,28.474424,"7608911789",Sumita Clinic,,,,,,,,"""addr:district""=>""Faridabad"",""addr:full""=>""Sarai Market, Main Market Road"",""addr:postcode""=>""121003"",""addr:state""=>""Haryana"",""amenity""=>""clinic"""
77.3116191,28.4735719,"7608911790",Gupta Ortho and Physio Clinic,,,,,,,,"""addr:district""=>""Faridabad"",""addr:full""=>""100, Main Market Road, Ashoka Enclave, Main Market Road"",""addr:postcode""=>""121003"",""addr:state""=>""Haryana"",""amenity""=>""clinic"""
77.3111692,28.4806865,"7608911791",Healing Touch Mediclinic,,,,,,,,"""addr:district""=>""Faridabad"",""addr:full""=>""Ashoka Enclave Part II, Sector 37"",""addr:postcode""=>""121003"",""addr:state""=>""Haryana"",""amenity""=>""clinic"""
77.3112027,28.4698659,"7608911793",Surya ENT and Surgical Centre,,,,,,,,"""addr:district""=>""Faridabad"",""addr:full""=>""880-Sf, Ashoka Enclave 3, Ashoka Enclave, Subash Nagar, Sector 35"",""addr:postcode""=>""121003"",""addr:state""=>""Haryana"",""amenity""=>""clinic"""
77.3105052,28.4723908,"7608911794",Sachdeva Orthopaedic Centre,,,,,,,,"""addr:district""=>""Faridabad"",""addr:full""=>""338, Ground Floor, Ashoka Enclave Main, Sector-35"",""addr:postcode""=>""121003"",""addr:state""=>""Haryana"",""amenity""=>""clinic"""
77.311799,28.469973,"7608911799",Kumar Diagnostic Centre,,,,,,,,"""addr:district""=>""Faridabad"",""addr:full""=>""House No.210, Basement, Ashoka Main, Sector-35"",""addr:postcode""=>""121003"",""addr:state""=>""Haryana"",""amenity""=>""clinic"""
77.2968729,28.4654645,"7608911800",Arthritis Clinic,,,,,,,,"""addr:district""=>""Faridabad"",""addr:full""=>""A-2582, Greenfields, Sector 42"",""addr:postcode""=>""121003"",""addr:state""=>""Haryana"",""amenity""=>""clinic"""
77.3138863,28.4819701,"7608911808",Gopal Bhawan Charitable Clinic,,,,,,,,"""addr:district""=>""Faridabad"",""addr:full""=>""Religious Site Plot No 1, Sector 37"",""addr:postcode""=>""121003"",""addr:state""=>""Haryana"",""amenity""=>""clinic"""
77.3108089,28.4732461,"7608911812",JN Clinic,,,,,,,,"""addr:district""=>""Faridabad"",""addr:full""=>""13, Old Sher Shah Suri Road, Ashoka Enclave"",""addr:postcode""=>""121003"",""addr:state""=>""Haryana"",""amenity""=>""clinic"""
77.3009337,28.4681527,"7608911817",Adarsh Clinic,,,,,,,,"""addr:district""=>""Faridabad"",""addr:full""=>""Gate No 1, Green Field Colony, Near Shipak General Store, Dayal Nagar"",""addr:postcode""=>""121003"",""addr:state""=>""Haryana"",""amenity""=>""clinic"""
77.3076761,28.474392,"7608911824",Memorial Poly Clinic,,,,,,,,"""addr:district""=>""Faridabad"",""addr:full""=>""Main Market Road, Sector 35"",""addr:postcode""=>""121003"",""addr:state""=>""Haryana"",""amenity""=>""clinic"""
77.311488,28.479773,"7608911825",Midas Clinic,,,,,,,,"""addr:district""=>""Faridabad"",""addr:full""=>""Scf- 156, Huda Market, Near Indian Bank, Sector 37, Faridabad"",""addr:postcode""=>""121003"",""addr:state""=>""Haryana"",""amenity""=>""clinic"""
77.3143648,28.4804539,"7608911827",Lala Diwan Chand Charitable Hospital,,,,,,,,"""addr:district""=>""Faridabad"",""addr:full""=>""5/37, Sector 37"",""addr:postcode""=>""121003"",""addr:state""=>""Haryana"",""amenity""=>""hospital"""
77.3013408,28.468917,"7608911829",Shivam Clinic,,,,,,,,"""addr:district""=>""Faridabad"",""addr:full""=>""Dayal Nagar, Prima Sr Nagar"",""addr:postcode""=>""121003"",""addr:state""=>""Haryana"",""amenity""=>""clinic"""
77.302164,28.462097,"7608911847",My Eye Clinic,,,,,,,,"""addr:district""=>""Faridabad"",""addr:full""=>""B-6, Mall Road, Near Nhpc Chowk, Greenfield Colony, Sector 43"",""addr:postcode""=>""121003"",""addr:state""=>""Haryana"",""amenity""=>""clinic"""
77.308767,28.474267,"7608911860",Aggrawal Clinic,,,,,,,,"""addr:district""=>""Faridabad"",""addr:full""=>""Sector 35"",""addr:postcode""=>""121003"",""addr:state""=>""Haryana"",""amenity""=>""clinic"""
77.2901423,28.4643561,"7608911861",Neo Care Clinic,,,,,,,,"""addr:district""=>""Faridabad"",""addr:full""=>""C-3362 Ground Floor, Opposite Sos Children'S Village, Greenfield Colony, Block C, Sector 41"",""addr:postcode""=>""121003"",""addr:state""=>""Haryana"",""amenity""=>""clinic"""
77.2248024,28.5844558,"7615445093",Delhi Public Library,,,,,,,,"""amenity""=>""library"""
77.0261745,28.4726425,"7622826263",Dr. Agya Ram Sharma Clinic,,,,,,,,"""addr:district""=>""Gurugram"",""addr:full""=>""Gurgaon Village, Sector 6"",""addr:postcode""=>""122001"",""addr:state""=>""Haryana"",""amenity""=>""clinic"""
77.104817,28.485499,"7622826267",St Stephen's Hospital Health Care Facility,,,,,,,,"""addr:district""=>""Gurugram"",""addr:full""=>""Plot No. 3204, Dlf Phase 3, Sector 24"",""addr:postcode""=>""122002"",""addr:state""=>""Haryana"",""amenity""=>""hospital"""
77.095508,28.494535,"7622826272",Asha Multispeciality Clinic,,,,,,,,"""addr:district""=>""Gurugram"",""addr:full""=>""U14/1, Dlf Phase 3, Near Mother Dairy, Pink Town"",""addr:postcode""=>""122001"",""addr:state""=>""Haryana"",""amenity""=>""clinic"",""healthcare""=>""clinic"""
77.0957848,28.4858666,"7622826275",Durga Poly Clinic,,,,,,,,"""addr:district""=>""Gurugram"",""addr:full""=>""Nathupur Road, Dlf Phase-3, Near Sabzi Mandi"",""addr:postcode""=>""122001"",""addr:state""=>""Haryana"",""amenity""=>""clinic"",""healthcare""=>""clinic"""
77.0391602,28.475794,"7622826276",Kishor Clinic,,,,,,,,"""addr:district""=>""Gurugram"",""addr:full""=>""21006, New Mata Mandir Road, Rajiv Nagar, Sector 13"",""addr:postcode""=>""122001"",""addr:state""=>""Haryana"",""amenity""=>""clinic"""
77.034716,28.473799,"7622826277",Nidhi Clinic,,,,,,,,"""addr:district""=>""Gurugram"",""addr:full""=>""Mata Road, Rajeev Nagar"",""addr:postcode""=>""122001"",""addr:state""=>""Haryana"",""amenity""=>""clinic"""
77.0216709,28.4646621,"7622826280",Bindal Clinic,,,,,,,,"""addr:district""=>""Gurugram"",""addr:full""=>""Old Railway Road, Gurgaon"",""addr:postcode""=>""122001"",""addr:state""=>""Haryana"",""amenity""=>""clinic"""
77.0186117,28.4851816,"7622826281",Dr. Mittal Clinic,,,,,,,,"""addr:district""=>""Gurugram"",""addr:full""=>""156, Part 3, Ashok Vihar, Sector 5"",""addr:postcode""=>""122001"",""addr:state""=>""Haryana"",""amenity""=>""clinic"""
77.0343787,28.4746432,"7622826282",Dr. Tomar Clinic,,,,,,,,"""addr:district""=>""Gurugram"",""addr:full""=>""1311, Bus Stand Road, Rajiv Nagar, Sector 13"",""addr:postcode""=>""122001"",""addr:state""=>""Haryana"",""amenity""=>""clinic"""
77.0945037,28.4929367,"7622826287",Darpan Skin & Mind Clinic,,,,,,,,"""addr:district""=>""Gurugram"",""addr:full""=>""U-8/50, U Block, Dlf Phase 3, Sector 24"",""addr:postcode""=>""122010"",""addr:state""=>""Haryana"",""amenity""=>""clinic"",""healthcare""=>""clinic"""
77.0348668,28.4750562,"7622826291",Children Hospital,,,,,,,,"""addr:district""=>""Gurugram"",""addr:full""=>""West Rajiv Nagar, Sector 12"",""addr:postcode""=>""122001"",""addr:state""=>""Haryana"",""amenity""=>""hospital"""
77.0967542,28.4864925,"7622826292",Krishna Family Clinic,,,,,,,,"""addr:district""=>""Gurugram"",""addr:full""=>""D 32, Ravinder Marg, Opposite Samadhi Sthal, Nathupur, Dlf Phase3"",""addr:postcode""=>""122002"",""addr:state""=>""Haryana"",""amenity""=>""clinic"",""healthcare""=>""clinic"""
77.019397,28.479426,"7622826299",Dr. Sindhu Clinic,,,,,,,,"""addr:district""=>""Gurugram"",""addr:full""=>""163, Sector 5, Gurugram"",""addr:postcode""=>""122001"",""addr:state""=>""Haryana"",""amenity""=>""clinic"""
77.008965,28.442666,"7622826310",Gautam Hospital,,,,,,,,"""addr:district""=>""Gurugram"",""addr:full""=>""Khandsa Village Road, Sco 101, Sector 10/A"",""addr:postcode""=>""122001"",""addr:state""=>""Haryana"",""amenity""=>""hospital"",""healthcare""=>""hospital"""
77.021109,28.483955,"7622826316",Dr. Anurag's Child Care Clinic,,,,,,,,"""addr:district""=>""Gurugram"",""addr:full""=>""Shop No., , Opp. Sec.5, 54, Mata Road, Sheetla Colony"",""addr:postcode""=>""122001"",""addr:state""=>""Haryana"",""amenity""=>""clinic"""
77.0210724,28.4673057,"7622826321",Ravi Clinic and Health Care Centre,,,,,,,,"""addr:district""=>""Gurugram"",""addr:full""=>""Shop No 32, Shankar Market, Opposite Aryan Hospital, Old Railway Road"",""addr:postcode""=>""122001"",""addr:state""=>""Haryana"",""amenity""=>""clinic"""
77.094809,28.491629,"7622826327",Relief Physiotherapy Clinic,,,,,,,,"""addr:district""=>""Gurugram"",""addr:full""=>""Plot No 6 U 3 IIIi, Bldg 6, Dlf Cyber City Road, Cyber City, Dlf City Phase III, Sector 24"",""addr:postcode""=>""122010"",""addr:state""=>""Haryana"",""amenity""=>""clinic"",""healthcare""=>""clinic"""
77.098135,28.4880061,"7622826331",Upkar Clinic,,,,,,,,"""addr:district""=>""Gurugram"",""addr:full""=>""113, Nathupur Village Phase 3"",""addr:state""=>""Haryana"",""amenity""=>""clinic"",""healthcare""=>""clinic"""
77.0264192,28.468076,"7622826335",Kidney Clinic,,,,,,,,"""addr:district""=>""Gurugram"",""addr:full""=>""Tony Bags, Near Sheetla Hospital, Near New Railway Road, Manohar Nagar, Sector 8"",""addr:postcode""=>""122001"",""addr:state""=>""Haryana"",""amenity""=>""clinic"""
77.021817,28.463704,"7622826339",My Care Clinic,,,,,,,,"""addr:district""=>""Gurugram"",""addr:full""=>""Pratap Nagar, Sector 8"",""addr:postcode""=>""122001"",""addr:state""=>""Haryana"",""amenity""=>""clinic"""
77.0373995,28.4756877,"7622826341",Sheetla Clinic,,,,,,,,"""addr:district""=>""Gurugram"",""addr:full""=>""Gurgoan Mata Road, Mata Road, Rajiv Nagar, Sector 13"",""addr:postcode""=>""122001"",""addr:state""=>""Haryana"",""amenity""=>""clinic"""
77.016731,28.4577794,"7622826344",Lal Superspeciality Hospital,,,,,,,,"""addr:district""=>""Gurugram"",""addr:full""=>""625, 20, Madanpuri Road, Vir Nagar, Arjun Nagar, Sector 8, Gurugram"",""addr:postcode""=>""122001"",""addr:state""=>""Haryana"",""amenity""=>""hospital"",""healthcare""=>""hospital"""
77.0164047,28.4580095,"7622826345",Shri Gobind Hospital,,,,,,,,"""addr:district""=>""Gurugram"",""addr:full""=>""601, 20, Madanpuri Road, Manohar Nagar, Sector 7"",""addr:postcode""=>""122001"",""addr:state""=>""Haryana"",""amenity""=>""hospital"",""healthcare""=>""hospital"""
77.016813,28.4619146,"7622826346",Dev Man Kathuria Clinic,,,,,,,,"""addr:district""=>""Gurugram"",""addr:full""=>""Gali Number 2, Laxman Vihar, Madanpuri, Sector 7"",""addr:postcode""=>""122022"",""addr:state""=>""Haryana"",""amenity""=>""clinic"""
77.0185378,28.485328,"7622826356",Jiya Clinic,,,,,,,,"""addr:district""=>""Gurugram"",""addr:full""=>""Hanuman Mandir Marg, Ashok Vihar, Sector 3"",""addr:postcode""=>""122006"",""addr:state""=>""Haryana"",""amenity""=>""clinic"""
77.0208306,28.4693469,"7622826359",D.R. Rajnis Gupta Clinic,,,,,,,,"""addr:district""=>""Gurugram"",""addr:full""=>""New Railway Road, Bhim Nagar, Sector 5"",""addr:postcode""=>""122001"",""addr:state""=>""Haryana"",""amenity""=>""clinic"""
77.015879,28.462605,"7622826360",Dr. Madan Clinic,,,,,,,,"""addr:district""=>""Gurugram"",""addr:full""=>""Main Madan Puri Road, Jyoti Park, Sector 7"",""addr:postcode""=>""122001"",""addr:state""=>""Haryana"",""amenity""=>""clinic"""
77.0994872,28.4936611,"7622826364",R.N Clinic,,,,,,,,"""addr:district""=>""Gurugram"",""addr:full""=>""U-37 Road, Near Primary School Nathupur, Balveer Market, Dlf Phase 3, Sector 24"",""addr:postcode""=>""122002"",""addr:state""=>""Haryana"",""amenity""=>""clinic"",""healthcare""=>""clinic"""
77.0927024,28.6255941,"7636329586",Shaheed Captain Anuj Nayyar Government Boys Senior Secondary School,,,,,,,,"""amenity""=>""school"""
77.2002745,28.5471702,"7640148633",GOYALSONS JANAKPURI,,,,,,,,"""addr:city""=>""NEW DELHI"",""addr:housenumber""=>""C2/4"",""addr:postcode""=>""110058"",""addr:street""=>""JANAKPURI"",""brand""=>""GOYALSONS"",""opening_hours""=>""Mo-Su 10:00-22:00"",""operator""=>""MRG FASHIONS PVT LTD"",""payment:cash""=>""yes"",""payment:credit_cards""=>""yes"",""shop""=>""supermarket"""
77.1779814,28.5610558,"7730086971",Kendriya Vidyalaya,,,,,,,,"""amenity""=>""school"",""brand""=>""Kendriya Vidyalaya"",""brand:wikidata""=>""Q1156653"",""operator:type""=>""government_non_profit"""
77.3059267,28.6309907,"7780199731",Gupta Confectioners,,,,,,,,"""addr:unit""=>""15"",""shop""=>""convenience"""
77.08678,28.6109263,"7788133643",Dabri,,,,,,,,"""shop""=>""supermarket"",""wikidata""=>""Q25544771"",""wikipedia""=>""en:Dabri, Delhi"""
77.2938102,28.6220805,"7813072852",Kalra Store,,,,,,,,"""bulk_purchase""=>""yes"",""contact:phone""=>""+91 11 2247 2890;+91 11 2247 6930;+91 11 2247 5931;+91 99109 67482"",""level""=>""0"",""shop""=>""convenience"",""wheelchair""=>""no"""
77.3086876,28.628125,"7813122579",Kailash Chemists,,,,,,,,"""amenity""=>""pharmacy"",""check_date""=>""2024-01-21"",""healthcare""=>""pharmacy"",""name:hi""=>""कैलाश केमिस्ट्स"",""phone""=>""+91-11-2272-6617;+91-95996-96787"""
77.3081996,28.6279516,"7813122580",,,,,,,,,"""amenity""=>""atm"",""brand""=>""State Bank of India"",""level""=>""0"""
77.4829339,28.4734073,"7835031255",Sharda University,,,,,,,,"""amenity""=>""university"""
77.4764806,28.4746766,"7835031256",Delhi Technical Campus,,,,,,,,"""amenity""=>""university"""
77.267634,28.5373624,"7861437957",Canara Bank,,,,,,,,"""amenity""=>""bank"",""atm""=>""yes"",""branch""=>""Kalkaji Depot"",""brand""=>""Canara Bank"",""brand:en""=>""Canara Bank"",""brand:hi""=>""केनरा बैंक"",""brand:kn""=>""ಕೆನರಾ ಬ್ಯಾಂಕ್"",""brand:pa""=>""ਕੇਨਰਾ ਬੈਂਕ"",""brand:pnb""=>""کینرا بینک"",""brand:ur""=>""کینرا بینک"",""brand:wikidata""=>""Q2003777"",""name:en""=>""Canara Bank"",""name:hi""=>""केनरा बैंक"",""name:kn""=>""ಕೆನರಾ ಬ್ಯಾಂಕ್"",""name:pa""=>""ਕੇਨਰਾ ਬੈਂਕ"",""name:pnb""=>""کینرا بینک"",""name:ur""=>""کینرا بینک"",""was:brand""=>""Syndicate Bank"""
77.359209,28.5905342,"7891167861",Velocity Complex,,,,,,,,"""addr:city""=>""Noida"",""addr:postcode""=>""201301"",""addr:street""=>""Village - Gijhor"",""opening_hours""=>""24/7"",""shop""=>""supermarket"""
77.2343913,28.6275206,"7908686510",Malhotra General Store,,,,,,,,"""addr:postcode""=>""110001"",""addr:street""=>""Safdar Hashmi Marg"",""addr:unit""=>""7"",""phone""=>""+91-99536-17212"",""shop""=>""convenience"""
77.0817225,28.4672494,"7925090140",for Earth's Sake,,,,,,,,"""addr:housenumber""=>""SF-10, 1st floor"",""addr:postcode""=>""122022"",""addr:street""=>""Galleria Market, DLF Phase IV, Sector 28, Gurugram"",""shop""=>""supermarket"""
77.0647953,28.5915035,"7935309993",Organic Acre,,,,,,,,"""addr:city""=>""Delhi"",""addr:housenumber""=>""Shop No. 3"",""addr:postcode""=>""110075"",""addr:street""=>""3 Model Park Sector 6 Dwarka"",""operator""=>""Shop no. 3 Model Park Sector 6, Dwarka, Delhi, 110075"",""shop""=>""supermarket"",""website""=>""https://www.organicacre.in/"""
